track_id,tempo,loudness,mode,artist_name,title,tag_name,weight,tag_desc
TRBXUIT128F92D71D2,187.587,-5.214,1,Those Dancing Days,Run Run,happy,100,happy
TRBXUPZ128F4275D0E,144.294,-28.302,1,Lawrence English,Soft Fuse,relax,50,relax
TRBYAKS128F42281CC,83.088,-7.338,1,Los Galvan,Por un segundo no cuentes,relax,100,relax
TRBYFHD128F4226A01,140.284,-7.823,1,RyanDan,Like The Sun,relax,100,relax
TRBYHDJ12903CD8C67,144.602,-12.697,0,Kristofer Åström_ Hidden Truck,The Old Man's Meadow,sad,100,theinfinitesadness
TRBYKKB128F423B848,93.342,-6.161,1,Archers Of Loaf,Perfect Time,sad,100,oddly sad
TRBYKPG128F146924E,81.087,-15.385,1,Loudon Wainwright III,Dreaming,sad,100,sad
TRBYOJK128F425B4E4,138.976,-4.092,1,Cartel,The Fortunate,happy,80,happy
TRBYOUF128F9325753,119.518,-6.177,0,Madrid De Los Austrias,No A La Guerra,relax,50,relaxing mood
TRBYTCJ12903CB4CAE,142.934,-13.158,0,Sofia Karlsson,Vaggvisa,sleep,50,music to fall asleep to
TRBYULR128F9312AD4,125.96,-8.842,1,Punk TV,Zoomer Goodnight,happy,50,happy go lucky
TRBYVQR128F9339013,136.684,-6.85,0,Emmerson Nogueira,Owner Of A Lonely Heart,relax,50,relax
TRBYYRV128F933CB21,73.008,-20.09,1,Yo La Tengo,The Fireside,sleep,50,sleepy
TRBYZVA128F92D94B8,94.207,-12.474,1,Aqualung,Nothing Else Matters,sleep,50,falling asleep
TRBZAOV128F42833E1,89.997,-6.913,0,MC Devvo & Shady Piez,Euronob,happy,100,happy hardcore
TRBZASM128F427F2A6,138.172,-13.36,1,Rosa Passos,S'Wonderful,relax,50,relaxing mood
TRBZATG128F423836D,96.022,-6.615,0,Fun Lovin' Criminals,The Fun Lovin' Criminal (DJ Bombjack Remix),relax,100,relaxed
TRBZBXE128F42583A2,173.343,-12.622,1,Magical Power Mako,Oh_ Sunny Day,happy,100,music to make you happy
TRBZEXG128F4275E75,176.893,-15.039,0,Curved Air,Melinda (More or Less) (LP Version),sad,50,sad
TRBZFAL128F9312950,105.227,-10.988,1,Ramona Falls,Melectric,happy,50,i could be happy
TRBZFAL128F9312950,105.227,-10.988,1,Ramona Falls,Melectric,sad,50,sad
TRBZGIG12903CA5FC5,88.253,-10.806,1,Savatage,All That I Bleed,sad,50,sad
TRBZGRB128F93466A7,106.415,-5.565,0,Joey Sommerville,I Want You Back,happy,100,happy
TRBZHXR12903CE6C6B,129.745,-5.75,0,Kiuas,Lights Are Many,sad,50,sadly beautiful
TRBZIMD128F4252671,121.34,-14.729,1,Gomer Edwin Evans,Variations On Pachelbel,relax,50,relaxing
TRBZKRY128F933B77A,100.561,-7.86,1,Daryl Hall,Money Changes Everything,sad,100,sad
TRBZLXH128F1490740,79.69,-12.09,0,Moondog Jr.,Jintro & The Great Luna,happy,50,happy and party time
TRBZMES128F424AC23,88.011,-7.875,1,Mauro Picotto,Come Together,relax,50,relaxing
TRBZNYY12903D05643,126.972,-6.986,1,Priors,What You Need,happy,66,happy
TRBZOJB128F92E24F9,118.168,-7.333,1,Levellers,Sleeping,sleep,100,sleep and dreams
TRBZQSV128F4269558,67.355,-6.155,0,TIMO TOLKKI,Dear God,sad,100,very sad
TRBZXAB128F428C48C,85.981,-3.944,0,Arkitech,Shadow Of A Memory,happy,100,happy hardcore
TRBZYWW12903CB0016,122.97,-14.71,0,Behind The Groove,Calling Your Name,happy,100,Happy House
TRBZZSQ128F423366E,130.033,-5.276,1,Terra Naomi,Bright Sunny Day,happy,100,happy
TRBZZST128E0783331,116.656,-7.526,1,The Velvelettes,(We've Got) Honey Love,happy,50,happy
TRCABSN12903CC52F3,94.418,-5.418,0,Tevin Campbell,Goodbye (Album Version),sad,100,sad song
TRCAFES128F424AE5F,117.639,-16.843,1,Johnny Lee,This Time,sad,100,sad songs
TRCAGBH128F92E2CB3,130.06,-4.634,0,Sturm und Drang,Sinner,sleep,50,music for sleep
TRCAGXU128F4270FDA,122.986,-9.86,1,Trabant,The One (Filthy Dukes Society Dub),happy,100,happy dancings
TRCAIHZ128F42863D1,147.811,-10.877,0,Anita Lipnicka I John Porter,Tell Me_ Tell Me,relax,50,relax
TRCAIMY128F933CD9D,132.535,-10.931,0,Rickie Lee Jones,Bitchenostophy,happy,50,happy
TRCAKOQ128F422A865,176.052,-5.629,1,Ride The Sky,A Smile From Heavens Eye,happy,50,happy metal
TRCAMFW128E0798500,163.9,-9.075,0,Ramsey Lewis,Keep The Spirit,relax,50,relax
TRCAQDZ128F1472305,125.003,-4.648,1,I'm From Barcelona,This Boy,happy,50,happy
TRCAULV128F424CBCA,120.252,-7.279,1,Evereve,The Failure,sad,50,blinzasada
TRCAYRH128F92EEB18,140.021,-6.038,1,Aly & Fila,Thebes,relax,50,relax
TRCBCAH128F92CFC12,90.202,-7.672,0,Tame Impala,Wander,relax,50,relax
TRCBGOI12903CC0A38,127.262,-6.505,0,Commander Venus,Dress To Please,sad,50,Saddle Creek
TRCBGOI12903CC0A38,127.262,-6.505,0,Commander Venus,Dress To Please,angry,50,angry skinny fellows
TRCBMYL128F930D32F,62.093,-12.75,0,Musiq Soulchild,thequestions (Album Version),relax,100,relax
TRCBNXY128F932AEEF,87.918,-6.692,1,World Party,Take it Up,happy,100,happy
TRCBORW128F429CA34,98.3,-5.961,1,Jazz Jamaica,I Want You Back,happy,100,happy
TRCBPOJ12903CA3BB7,100.562,-13.345,1,Marlene Kuntz,La lira di Narciso,sad,50,sadness
TRCBSKT128E078F792,95.183,-9.105,1,Gary Allan,Don't Tell Mama,sad,50,sad country song
TRCBUQG128F93458C9,92.468,-3.318,1,Keith John Adams,Elizabeth Hodgkinson Warzone,happy,100,happy happy birthday to me records
TRCCDBB128F9338AD2,108.017,-9.624,1,Pedro Aznar,Isolation,sad,50,sad
TRCCDQD12903CC1B7F,86.042,-4.57,1,Mac Lethal,Jihad!,angry,66,angry
TRCCMVH128F933D63B,129.8,-11.382,1,The Velvelettes,Come See About Me,happy,100,happy
TRCCNFQ128F14903C4,72.081,-21.973,1,Sean Lennon,Wasted,sad,66,sad
TRCCNWL128F4232BCC,236.136,-8.236,1,Max De Castro,Petit Comite Na Casa De Tia Ciata,relax,100,relax
TRCCRYF12903D0AD64,119.045,-9.691,0,ARMS AND SLEEPERS,71 Fragments Of A Chronology Of Chance,sad,50,sadandbeautiful
TRCCVKH12903CE3ECA,85.449,-10.589,0,Rocky Votolato,Where We Left Off,happy,100,happy
TRCCVKH12903CE3ECA,85.449,-10.589,0,Rocky Votolato,Where We Left Off,sleep,100,sleep to this
TRCDAMY128F9342951,154.359,-10.435,1,Neva Dinova,Can't Wait to See You,sad,50,Saddle Creek
TRCDCNT128F4259F75,92,-7.792,1,Karen Peck & New River,Journey Of Joy,happy,100,Happy Harvest Southern Gospel Music Fan Club
TRCDIQQ128F42AE999,79.831,-10.415,0,Rapsoul,Verzweifelt,sad,60,sad
TRCDKZS128F930AF18,155.244,-19.293,1,Steve Howe's Remedy,Tremolando,happy,100,happyzz
TRCDOCO128F9344CAA,151.348,-7.381,0,Eux Autres,Molly,happy,100,happy happy birthday to me records
TRCDRXT128F42637D0,62.051,-21.977,1,Ultra Vivid Scene,This Is The Way,sleep,50,music to fall asleep to
TRCDSMO12903CE59AA,131.604,-24.494,1,Adrian Legg,The Irish Girl,relax,100,relax
TRCDSPU128F92E2F61,139.966,-8.142,1,Dj Enemy,I Can Stop,happy,100,happy hardcore
TRCDUDA128F931E749,137.525,-8.605,1,Paul Weller,Roll Along Summer,relax,100,relaxing
TRCDVVQ12903D063BE,121.854,-8.772,1,Venus Hum,Go To Sleep,happy,100,happy
TRCDVVQ12903D063BE,121.854,-8.772,1,Venus Hum,Go To Sleep,sleep,100,Sleep
TRCECRK128F146FA78,81.362,-7.025,1,Rocco Deluca and The Burden,Favor,happy,100,happy
TRCEDBO128F4259E9C,88.529,-11.929,1,Sade,Punch Drunk,sad,50,Sade
TRCEDJU128F4243F13,87.026,-13.854,1,New Fast Automatic Daffodils,Patchwork Lives,sad,100,sad
TRCEHDY128F4225411,120.001,-26.581,1,Lullatone,Bye Bye Bye,sleep,100,Sleep
TRCEJPQ128F9316CA3,90.028,-6.06,1,Folk Implosion,One Part Lullaby,happy,50,make me happy now
TRCEQKM128F42777E3,85.054,-15.948,1,Janove Ottesen,Wonderful Show,sad,100,sad
TRCESCG128F148BF0D,157.985,-4.744,0,The Ordinary Boys,Club Chez Moi,happy,100,happy
TRCESUT128F425ACDD,105.025,-7.887,1,Soul Bossa Trio,Words Of Love,relax,60,relaxing mood
TRCEUCQ128F426A9F4,145.447,-13.452,1,Yume Bitsu,Truth,sad,100,so sad but so pretty
TRCEUGN128F424362C,156.437,-4.247,1,The Rocket Summer,So_ In This Hour...,happy,50,happy
TRCEVSK128F93101AF,77.912,-13.706,1,Augie March,There Is No Such Place,relax,50,relaxing
TRCEXCH128F1487346,89.63,-21.865,0,Rachel Portman,Friend Truman/End Titles,relax,50,relax
TRCEYNR128F42551B0,157.702,-14.126,1,Lowlife,Ramafied,happy,100,happy sadness
TRCEYNR128F42551B0,157.702,-14.126,1,Lowlife,Ramafied,sad,100,happy sadness
TRCFHZI12903D01819,89.976,-8.642,0,Sade,Soldier Of Love,sad,56,Sade
TRCFIBK128F4246185,115.87,-16.804,1,Vishwa Mohan Bhatt,Happiness Together,relax,100,relaxation
TRCFIFA128F92F81FC,145.014,-4.206,1,De-Grees,My Life Would Suck Without You,happy,50,Happy songs
TRCFIYQ128F933CA63,122.417,-10.745,1,GRANDADDY,Goodbye?,sad,50,kindofsad
TRCFJDG128F92FDD79,94.989,-23.392,1,Vincent Gallo,Good Bye Sadness_ Hello Death,happy,100,im a little girl and im happy and heart
TRCFLLP128E0796022,115.074,-9.415,0,Jose Padilla,Las Cazuelas (2000 remix),relax,66,relax
TRCFMBG128F4239800,106.567,-14.561,0,Slim Lamar and his Southerners,Happy,happy,100,happy in the title
TRCFNLX128F933B180,117.693,-9.568,1,Matthew Ryan,And Never Look Back,relax,50,relaxing
TRCFPVH128F145E9C5,95.458,-9.747,1,Flaw,One More Time,sad,50,sad
TRCFQEL128F9326CF6,108.42,-10.776,1,Julie Ruin,I Wanna Know What Love Is,angry,50,angry girl music
TRCFQLF128F9313377,91.011,-7.235,1,The Eames Era,I Don't Mind,relax,100,relax
TRCFVCF128F9313131,143.206,-14.388,1,The Cat's Miaow,The Phoebe I Know,sad,100,sad
TRCFYCP128F92E4188,133.304,-14.244,0,Digitonal,A Lighter Touch,sad,50,Beautiful sadness
TRCFYUU128E07863BA,80.115,-18.697,0,Sir Simon Rattle/Berliner Philharmoniker/Sally Matthews/Christian Gerhaher/Lawrence Brownlee/Knaben des Staats- und Domchors Berlin/Simon Halsey/Rundfunkchor Berlin,Carmina Burana_ Fortuna Imperatrix Mundi: O Fortuna - Coro,relax,100,relaxing
TRCGFUS128F92D5405,108.385,-16.469,0,Over The Rhine,Lullabye,sleep,100,Sleep
TRCGGVE128F427EDC6,122.573,-6.059,1,Destroyer,Priest's Knees,sad,100,sadness
TRCGHIA128F9321917,126.237,-17.359,1,Dear Nora,Springtime Fall,sad,100,sad bastard music
TRCGIMT128F92E3BB4,90.014,-5.283,0,Gerald Albright,Last But Not Least,relax,50,NightRelax
TRCGOIF128E07956B5,189.079,-16.033,1,Miguel Bosé,Si Te Cuentan Que Cai,sad,100,sad
TRCGQOZ128F42365EC,130.155,-5.694,1,Misfits,Saturday Night (Album Version),sad,50,sad monsters
TRCGTTG128F4269D03,152.035,-6.901,1,Evan and Jaron,The Distance,sad,66,sad love song
TRCGWHJ128F92FB995,127.57,-19.003,0,Dean Evenson,Where The Joys Are,relax,100,relaxing
TRCHBSO128F42B9AA0,114.133,-22.38,1,Vashti Bunyan,Autumn Tears,sleep,50,sleepytime
TRCHGZN12903C9B490,175.52,-5.337,0,Supreme Majesty,Cruel Circle,happy,50,happy metal
TRCHHSE128E07879CE,110.06,-10.629,1,Scarlet,I Really Like The Idea,happy,100,happy
TRCHIJG128F145AC3E,135.197,-12.601,0,Phil Lynott,Girls,sad,100,sadly missed true rock star
TRCHIXP12903CEA698,172.706,-10.95,1,Griffin House,Only if You Need Me,relax,50,relax
TRCHLZO128F1461B33,148.37,-16.242,1,Erik Truffaz,Tahun Bahu,relax,50,relax
TRCHMVF128F92EBD5F,134.996,-9.034,0,Encre,Flux,sleep,100,Sleep
TRCHNNE128F146E6CD,139.934,-11.878,1,Buddy Holly,You're The One,happy,100,happy
TRCHPVR12903CFCD2B,165.091,-10.496,1,La Monja Enana,Los Días De Perky Pat,happy,50,songs that make me happy
TRCHXZN12903CA96EF,128.524,-19.66,1,June Christy,I Want To Be Happy,happy,100,happy
TRCIALP128F428A123,86.781,-18.39,1,Elvis Presley,We Call On Him,happy,50,Happy Harvest Southern Gospel Music Fan Club
TRCIBWR128F423C857,119.399,-16.75,1,Henryk Gorecki,Concerto for Harpsichord and String Quartet: I. Allegro molto,sad,100,sad ambient
TRCIDIH128F42637E3,95.835,-11.757,1,Red House Painters,Red Carpet,sad,50,sad
TRCIETY128EF35B836,120.016,-19.144,1,Bruno Sanfilippo,Ludico,relax,80,relax
TRCIGJC128F932EF82,100.081,-9.032,1,Dean & Britta,Random Rules,relax,100,relaxed
TRCIGZU128E078BE1D,149.243,-8.192,0,Team Sleep,Live From The Stage (Album Version),sleep,100,Team Sleep
TRCIHFD128F9314E11,81.736,-12.006,1,Sean Watkins,HELLO...GOODBYE,sad,100,sad
TRCIHKF12903CACE48,155.348,-15.226,1,Cocteau Twins,Golden-Vein,happy,50,makes me happy and sad
TRCIHKF12903CACE48,155.348,-15.226,1,Cocteau Twins,Golden-Vein,sad,50,makes me happy and sad
TRCINKL128F427120F,165.712,-14.62,1,Chuck Mangione,Medley,sad,50,sad
TRCIVAJ128F427E33E,73.418,-13.854,1,The Psychedelic Furs,Torch,relax,100,relax
TRCIVHO12903CEA89C,87.529,-12.546,1,Molly Jenson,Wait For You Here,sleep,100,Sleep
TRCIXFP128F4290240,143.981,-19.419,1,Suzanne Ciani,Simple Song,relax,57,relax
TRCJBIA12903CEE892,59.706,-17.654,1,Seamus Egan,When Juniper Sleeps,sad,50,sad
TRCJDTW12903CE6B31,63.019,-11.356,0,South San Gabriel,Stupid Is As Stupid Does,relax,50,relaxing
TRCJJLB128F423B2E0,150.043,-3.229,1,Farewell,Hey Heather,happy,50,happy
TRCJKNR128F9302F84,192.253,-9.768,0,311,Stealing Happy Hours,relax,50,relaxing
TRCJLRK128F93305F7,106.994,-10.143,1,Gustavo Cerati,Fantasma,sad,100,i feel sad
TRCJOTA128F92F60C7,232.974,-10.88,0,Herb Alpert And The Tijuana Brass,(They Long To Be) Close To You,happy,50,happy
TRCJQHY128F427454E,98.135,-9.159,1,Monica Naranjo,Llorando Bajo La Lluvia,sad,50,sad
TRCJTRN128F1497D0E,115.206,-5.612,1,Damien Jurado,Texas To Ohio,relax,50,SingerSongwriter Alt Country Relax
TRCJWET128F9333575,86.982,-4.778,1,Jaci Velásquez,Invierno De Mi Ser,sleep,100,sleepy
TRCJXBN128F9338FF3,96.589,-7.522,1,Emmerson Nogueira,Follow You Follow Me,relax,50,relax
TRCJYJT128F92CD3D8,86.639,-10.729,1,Bette Midler,Just My Imagination [Running Away With Me],relax,50,relaxation
TRCJYPQ128F4282943,150.268,-6.3,0,Nellie McKay,Inner Peace,angry,58,angry
TRCJZDX128F4265CEE,81.964,-8.702,0,Luke Haines & The Auteurs,How Could I Be Wrong,sad,50,sad
TRCKBFT12903CA5B5D,136.559,-9.818,1,The Jim Yoshii Pile-up,breakdown championship,sad,100,sad core
TRCKCMI128F148A1BB,109.823,-17.319,1,Dinosaur Jr,Not The Same,sad,83,sad
TRCKDEI12903C9ACA6,47.511,-4.35,1,Pegz,Blink Of An Eye,relax,100,relaxo
TRCKFBQ128F1478F66,130.15,-5.788,0,The Sleepy Jackson,God Knows,sleep,50,Sleep
TRCKFJI128F4247F00,119.055,-5.579,1,Ashton Shepherd,How Big Are Angel Wings,sad,50,sad songs
TRCKHXH128F422AB57,144.537,-7.801,1,Rave Allstars,Wonderful Days 2006,happy,50,happy hardcore
TRCKKQG128F42AFEFF,122.152,-24.463,1,Will Ackerman,Murray's Song,relax,50,Relaxing Instrumental
TRCKRRL128F42670F4,171.39,-27.526,1,Chris Brown,Honda Bay,sleep,50,tosleep
TRCKSFP128F930C418,126.939,-6.652,1,Sieges Even,Bridge To The Divine,sad,50,sad
TRCKZBM128F423EE1D,155.898,-4.295,1,Cartel,The City Never Sleeps,sleep,50,Cartel - City Never Sleeps
TRCLAHE128F427D933,130.023,-4.452,1,Mahay,Umbra Ta / Your Shadow,relax,100,relaxing euro
TRCLALE128F4268D0B,61.832,-22.828,1,Daniel Kobialka,Sheep May Safely Graze,relax,100,Relaxing Instrumental
TRCLARD128F1453138,139.599,-13.14,1,Turin Brakes,Long Distance (Live At The Palladium),happy,100,makes me happy
TRCLCEJ128F93451D8,178.722,-13.504,1,Alison Krauss / Union Station,Deeper Than Crying,sleep,100,sleepy time
TRCLFKV128F933A757,113.16,-12.688,1,Wall Of Voodoo,On Interstate 15,happy,50,bounce and be happy
TRCLGJG128F427BDAD,143.429,-7.262,0,Johan Agebjörn,Mega Man II,happy,50,happy
TRCLNTN128F1495431,94.103,-7.122,1,Jadon Lavik,What If (Moving On Faith Album Version),relax,100,relaxing
TRCLSEC128F92ED881,84.926,-13.571,1,Bain Mattox,Rice Paper Heart,relax,100,Relaxing music
TRCLSJK12903CE4C70,168.161,-14.942,0,Åge Aleksandersen Og Sambandet,Eldorado,sad,100,sadness
TRCLTJV128F425BF55,145.94,-5.92,0,Bosse,Diese Tage Sind Verloren,sad,50,sad
TRCLXEU128F423B5BE,150.014,-5.501,1,Scooter,Jumping All Over The World,happy,51,happy hardcore
TRCLZSU128F42706D5,74.863,-9.709,0,The Pretenders,Louie Louie (Album Version),happy,100,happy
TRCMAAF128F9351CD0,120.13,-9.111,1,Karen O And The Kids,All Is Love,happy,100,happy
TRCMAOP128F92CD5A7,103.837,-22.012,1,Harold Budd_ Clive Wright,Pensive Aphrodite,sleep,100,Sleep
TRCMBJG128F424DDF2,103.345,-6.748,0,Dodgy,So Let Me Go Far,happy,50,homesick and happy to be here
TRCMBKJ128F92F0C77,180.076,-2.792,1,Grupo Niche,Lo Bonito Y Lo Feo,sad,100,huellas del pasado
TRCMBPE128F4265A4E,146.981,-6.742,1,Shelby Lynne,Mother,sad,100,sad
TRCMGDY128F92FB8AB,95.573,-12.35,0,Julie Zenatti,La monture,sad,50,sad song
TRCMHIZ128F93149EE,155.973,-13.144,0,Karunesh,The Conversation,relax,50,relax
TRCMNSV128F9342C74,85.324,-5.271,1,As Cities Burn,Errand Rum,happy,50,happy
TRCMPZL128E0794B4C,98.573,-12.344,1,Euge Groove,Cantstopdafunk (Straight Up Reprise),relax,50,relaxing beautiful music
TRCMUIF128F92FFBFE,97.358,-9.69,0,Sade,Cherry Pie,sad,56,Sade
TRCMWWM128F427EEBE,120.19,-11.565,0,Chandeen,Welcome The Still,sad,66,sad
TRCNBXD128F930AB20,175.961,-7.708,0,Stereotypical Working Class,Behind,sad,100,feeling sad
TRCNDXG128F42B8CDD,142.378,-15.592,1,Andrew Bird,The Water Jet Cilice,relax,66,relaxing
TRCNEGG128F14AC04F,164.069,-10.778,1,Donnie Munro,Morning Light,relax,100,relaxing
TRCNEVU128F42AB59E,158.109,-11.073,1,Emma Pollock,Fortune,sleep,100,music to fall asleep to
TRCNHTQ128F147C96B,81.251,-12.826,1,Joan Of Arc,Please Sleep,sleep,50,sleepyhead
TRCNJTL128F427C96B,125.833,-7.124,0,Las Ardillitas De Lalo Guerrero,El Telefono Carpintero,happy,100,happy gabber
TRCNMXM128F4277CAD,152.587,-6.16,1,LeAnn Rimes,Fight,relax,50,relaxing
TRCNRXH128F1454BF4,149.892,-19.12,1,Ira Stein,Sevilla,relax,50,relax
TRCNSOW128F149851D,108.426,-14.434,1,Chick Corea Elektric Band,Your Eyes,happy,50,happy
TRCNYLO128E078B0E3,101.617,-19.681,0,Neil Young,Safeway Cart (LP Version),sad,100,sad
TRCNZRY128F427FD54,120.052,-5.859,1,Garou,Tout cet amour la,happy,100,makes me happy
TRCODJW128F92F94ED,115.423,-11.085,1,Benjy Ferree,In The Woods,sleep,100,Sleep
TRCODXY128E07916A2,94.012,-9.313,0,Brian Culbertson,All About You (LP Version),relax,100,Relaxing Instrumental
TRCOHWU128F426BF4F,87.429,-9.472,0,Romeo Void,One Thousand Shadows,relax,100,relax
TRCOILK128F149B9E1,74.23,-14.031,1,Lucky Dube,Born to Suffer,happy,50,happy
TRCOIPE128F4249C9C,130.046,-11.029,1,Envelopes,Freejazz,happy,100,happy
TRCONGG12903CC2951,155.972,-9.106,0,Sarah Fimm,Velocity,relax,100,relaxing
TRCORGG128F4275A9E,193.19,-9.157,1,Maggie Reilly,All My Heart Can Hold,sad,100,sad
TRCOROW128F4225131,101.058,-8.809,0,Peggy Scott-Adams,I'm Getting What I Want,relax,50,relaxing
TRCORUK128F93172DA,105.842,-13.846,1,Bob James,Heads,relax,100,RelaxFM
TRCOSRO128F4251FED,70.852,-10.587,1,Larnelle Harris,Amen,happy,50,Happy Harvest Southern Gospel Music Fan Club
TRCOTMI128F145F32F,98.488,-6.762,1,Carlos Ponce,Todo Lo Que Soy,sad,100,slow and sad
TRCOVFP128F425F77B,155.977,-14.012,0,Myleene Klass/City of Prague Philharmonic Orchestra/Miriam Nemcova,America,relax,100,relaxing
TRCOWKL128F426A492,103.988,-5.412,1,The Starting Line,Something Left To Give,relax,60,Relax Me
TRCOXHD128F93529F0,145.704,-6.256,1,The Asteroid No. 4,Queen Of My Dreams,sleep,100,sleep and dreams
TRCPAFW128F932D6BF,86.255,-19.528,1,Kelly Sweet,Caresse sur l'Ocean,relax,100,relax
TRCPBRW128F9326F33,82.623,-10.225,1,Unwound,Abstraktions,sad,50,Beautiful sadness
TRCPDVA128F1452148,97.033,-9.989,0,I Am Kloot,Avenue Of Hope (Album Version),sad,100,sad and depressing but oh so beautiful
TRCPEZU128F426D0CA,138.942,-4.996,1,Margarida Pinto,Apontamento,happy,100,happy flamarro
TRCPMZB12903CEC4AD,100.013,-4.401,1,Teddybears Sthlm,Hey Boy,happy,50,happy
TRCPNFM128F4255F4B,149.987,-5.21,1,Heavy,SAM/SAM's Return,happy,100,happy
TRCPRIU128E0784F2B,157.925,-5.591,1,Jewel,Leave The Lights On (Album Version),relax,100,Sunday Relax
TRCPSKR128F9339097,126.129,-6.486,0,The Cat Empire,Protons_ Neutrons_ Electrons,happy,66,happy
TRCPSXN128F92EC404,189.069,-6.109,1,Sleeping At Last,Hold Still,sleep,100,sleepy
TRCPTPR128E07987E0,98.236,-7.408,0,Ms. Dynamite,Not Today,relax,66,relax
TRCPVIE128F42BAA43,85.98,-6.767,1,The Twilight Singers,Bonnie Brae,sad,60,sad
TRCPVPZ128F4288163,77.198,-24.186,1,Will Ackerman,For The Asking,relax,100,relaxing
TRCPVRI128F930054B,126.014,-29.986,1,Mira Calix,Hiccup,sleep,100,sleeptronica
TRCQAAX128F42664DB,95.809,-12.822,1,Low,Tonight,sad,100,sad
TRCQBCH128F147BC13,107.184,-9.483,1,Andrew Bird,Wishing For Contentment (Album Version),happy,100,get happy
TRCQBGV128F92EC411,97.885,-5.936,1,Sleeping At Last,Umbrellas,sleep,62,Sleep
TRCQBPA128F424DB9B,156.004,-15.469,0,Karunesh,A Jorney Of The Heart,relax,50,relax
TRCQCXC128F423CE66,107.151,-9.015,1,Gloria,This Must Be The Place (Naive Melody),relax,100,relax
TRCQDVH128F426B242,77.411,-21.562,0,Devics,Opus #9,sleep,50,sleepytime
TRCQDYJ128F1458F4B,205.425,-25.959,1,Penguin Café Orchestra,Yodel 1 (Live),relax,100,relaxing
TRCQEAR128F42634EA,152.13,-6.971,1,Evan and Jaron,The Distance,sad,66,sad love song
TRCQFBG128F92C2BC6,130.026,-6.705,0,Pascal Obispo,La Prétention De Rien,happy,50,makes me happy
TRCQGSU128F92FC54D,99.858,-18.851,0,Dean Evenson,Ripples In The Wind,relax,100,relaxing
TRCQGVX128F9317276,72.375,-28.862,1,Epsilon Minus,Untitled,sleep,100,DeepSleeP
TRCQLNB128F4283878,98.969,-9.545,1,Kashmir,Make It Grand,sad,50,sad
TRCQMPL128E07819F0,87.057,-10.962,1,The Sundays,I Can't Wait,sleep,50,let me sleep so i can dream of you
TRCQPTM12903CDEC71,111.387,-4.967,1,The Promise Ring,Living Around,happy,100,songs that make me happy
TRCQPVW12903CB2499,120.274,-12.813,1,Okay,Up,happy,50,happy
TRCQPXU128E0789ADD,127.03,-9.689,1,Brother Beyond,I Should Have Lied,sad,100,sad
TRCQUPB128F423F012,72.601,-13.682,1,Mojave 3,Bluebird Of Happiness,sad,50,slow and sad
TRCQUTP128F92FF8AC,98.023,-8.676,1,The Nelons,Hallelujah,happy,100,Happy Harvest Southern Gospel Music Fan Club
TRCQVWJ128F93414B8,128.008,-3.09,0,Julius Beat,Good Night,sad,100,Beat Crusaders
TRCQZXN128F14A2417,130.019,-5.705,0,Kate Ryan,We Belong Together,relax,50,dance relax
TRCRAFH128F42615FD,136.485,-8.442,0,Woven Hand,Deerskin Doll,sad,50,sad
TRCRAYQ128F931546A,133.953,-13.656,1,Thee More Shallows,The 8th Ring of Hell,sad,100,nice and sad
TRCRCEA128F145BE57,95.005,-15.771,1,Michael Gettel,Anasazi Roads,happy,66,HappyJohnTM
TRCRENR128F4271C2A,151.923,-21.988,1,Nick Glennie-Smith,Final Departure,relax,100,gruchol-relax
TRCRFXV12903CEC3EF,97.672,-11.633,0,Solas,I Am a Maid That Sleeps In Love,sleep,100,Slas I am a maid that sleeps in love
TRCRHBB128F4293D26,108.774,-13.902,1,Hazmat Modine,Everybody Loves You,sad,50,sad
TRCRHJD128F9329D58,120.057,-8.079,1,Destroid,?I Still Continue,sad,80,sad
TRCRHRN128F4291BA9,121.078,-6.739,1,Hackberry Ramblers,Just Once More,happy,100,happy-go-lucky schubidu
TRCRKMV128F42952D2,173.37,-7.279,1,The Hollies,Do You Love Me,happy,100,happy
TRCRUHR128F428B27A,137.837,-15.628,1,John Denver,Rhymes & Reasons,sad,75,sadness
TRCRVRF128F932CC8E,134.479,-7.897,1,Montt Mardie,1969,happy,66,happy
TRCSBAH128F92F15FD,129.593,-10.531,1,Ronnie Milsap,Nobody Likes Sad Songs,sad,50,sad song
TRCSCEL12903CEA9AC,142.008,-13.594,0,Hope Sandoval and the Warm Inventions,Clear Day,sleep,72,music to fall asleep to
TRCSEWZ128EF35C8B9,170.129,-7.744,1,Daedelus,Soulfulof Child,happy,100,happylove
TRCSKGS128F424CD18,90.004,-14.065,0,Lullatone,Afternoon Nap (For Pets),sleep,100,music to fall asleep to
TRCSLYC128F147EB78,153.825,-4.129,1,NEEDTOBREATHE,Don't Wait For Daylight (Album Version),relax,100,relaxing
TRCSNKA128F4298F10,148.052,-8.142,0,Gorillaz,Hong Kong,relax,100,relax
TRCSSQZ12903CB3490,169.924,-15.216,0,Alien Factory,Destiny,happy,100,Happy Hour
TRCSTHQ128F42953C0,110.878,-6.592,1,Michelle Gayle,Happy Just To Be With You,happy,100,happy
TRCSXIF128F932CA4A,106.026,-12.322,1,The Year Zero,The Truth About Stars,sleep,100,sleepy
TRCTBBV128F42B8CE1,89.476,-16.804,1,Andrew Bird,How You Gonna Keep 'Em Down On The Farm,happy,50,makes me happy inside
TRCTBBV128F42B8CE1,89.476,-16.804,1,Andrew Bird,How You Gonna Keep 'Em Down On The Farm,sleep,100,sing me to sleep
