"track_id","tempo","loudness","mode","artist_name","title"
"TRMAZRH128F425BDF5",77.577,-6.935,1,"Scienz of Life","Strange Fruit"
"TRMAZRV128F424409A",139.955,-9.703,1,"My Dying Bride","The Light At The End Of The World"
"TRMAZSB128F1486EDA",118.585,-7.593,1,"Julian Cope","Slow Rider"
"TRMAZTL128F930973D",82.627,-20.563,1,"Stefano Bollani","L'arca"
"TRMAZUC128F93414F0",83.956,-8.558,0,"Calvertron","Phat Beat"
"TRMAZUG128F422CB17",102.442,-12.01,1,"Mia Martini","Come Puoi Farlo Tu"
"TRMAZUO128F92F403E",96.001,-30.992,0,"Jim Hart's Gemini","Intro"
"TRMAZUY12903CEF0C0",163.008,-11.468,1,"Estradasphere","Dubway"
"TRMAZVF128F425EAC3",100.032,-4.315,1,"Postmortem Promises","Koko Massacre"
"TRMAZVL128F428C1D9",103.862,-3.096,1,"RIP SLYME","ELEPHANT"
"TRMAZVX12903CBE0D9",102.753,-11.743,1,"Manowar","Sting Of The Bumblebee (LP Version)"
"TRMAZVY128F149EA16",167.113,-8.751,1,"The Lively Ones","Torquay (LP Version)"
"TRMAZWH128F9330DF7",104.023,-5.099,1,"Mafia K'1 Fry","K1Fry Invasion"
"TRMAZWS128F9358997",110.191,-18.815,0,"Faron Young","Hello Walls"
"TRMAZXH128F931BDEB",200.336,-4.278,1,"Built To Spill","Fly Around My Pretty Little Miss (Album Version)"
"TRMAZXH12903CF983B",101.745,-16.544,1,"Icecream Hands","Seawall"
"TRMAZYL128F932AEFE",89.489,-11.374,0,"Jimmy Durante","Count Your Blessings Instead Of Sheep (Album Version)"
"TRMAZYL12903CD14DA",156.502,-9.514,1,"Rising Lion","American Dread"
"TRMAZZH128F1475CE4",167.948,-13.497,1,"Michael Gettel","The Storyteller Sleeps"
"TRMBABU128F92E1118",166.206,-3.944,0,"Choo choo","I hope you feel"
"TRMBADG128F932450C",145.905,-19.028,0,"Pele","Jap Gang Remix by Mark Greenberg"
"TRMBADI128F9327DA2",100.075,-4.779,0,"Kane","Hold On To The World"
"TRMBAEP128F92FF86F",147.979,-7.308,1,"Plaid","Buns"
"TRMBAFI128F42467BE",237.945,-5.288,1,"MORS PRINCIPIUM EST","D.i.b."
"TRMBAFW128F42727A1",158.823,-18.651,1,"Section 25","Carcrash (Demo) (Demo version)"
"TRMBAFW12903CD2299",139.511,-4.484,1,"Rock et belles oreilles","La chanson de Rock et Belles Oreilles"
"TRMBAFZ128F42592FC",148.006,-4.052,1,"The Headless Horsemen","Betty Blue"
"TRMBAGA12903CBFBBF",195.929,-5.407,0,"Die Unsichtbaren","Epochen"
"TRMBAGJ128F427D495",145.395,-6.109,1,"Confederate Railroad","Toss A Little Bone (Party Mix)"
"TRMBAGK128F92E59B5",109.892,-16.728,1,"Dave Brubeck","St. Louis Blues"
"TRMBAIQ12903CCEF6D",138.779,-7.453,0,"Bonnie St. Claire and Unit Gloria","The Rock Goes On"
"TRMBAIV128F4292478",104.401,-20.784,0,"Triona Ní Dhomhnaill","Après-Midi"
"TRMBAJJ128F92DCC67",102.753,-16.906,1,"Sunnyland Slim","Levee Camp Blues"
"TRMBAJQ128F4286B35",106.415,-15.162,1,"New Buffalo","It's True"
"TRMBAJZ128F935AD43",106.994,-4.439,1,"Seven","Sickleave"
"TRMBAKB12903CB7642",127.659,-8.945,1,"Michael Penn","The Big Top (Theme From ""Boogie Nights"")"
"TRMBAKN128F14A2139",123.425,-10.294,1,"Victimas Del Doctor Cerebro","Armadillo"
"TRMBAKN12903CEA7AB",124.996,-10.036,0,"Kid Massive","Doesnt Matter (feat. Elliotte Williams N'Dure) (Original Mix)"
"TRMBALI128F4263C1B",107.975,-15.708,0,"Dave Grusin","River Song"
"TRMBAMO12903CFE58E",104.229,-14.896,1,"Pickin' On Series","Wild West Show"
"TRMBANE128F423ECDB",85.296,-4.672,1,"Copeland","Don't Slow Down"
"TRMBANQ128F4287DE8",91.569,-5.743,1,"El Combo De Las Estrellas","Que Nunca Me Faltes"
"TRMBANT128F92CA0DC",66.866,-12.768,0,"JOHN COLTRANE","Afro Blue - Live"
"TRMBAOC128F92C7F7A",74.237,-26.295,1,"Marques Houston","Intro (Album Version)"
"TRMBARA128F4288751",106.107,-11.686,1,"Lost Children Of Babylon","Arabian Knights"
"TRMBASS128F92FAEDE",91.936,-8.99,1,"Chayanne","Tal Vez Es Amor (Talvez Seja Amor)"
"TRMBATK12903CF469C",191.11,-9.102,1,"Pru","one more day"
"TRMBATZ128F930C806",115.849,-7.505,1,"Etienne De Crécy","Rhythm & beat"
"TRMBAUC128F93428A6",97.532,-8.702,1,"Eugene Record","Overdose Of Joy (Album Version)"
"TRMBAUO12903C98E92",176.411,-11.316,1,"Bennie Moten's Kansas City Orchestra","She's No Trouble"
"TRMBAVW128F9306FCF",127.011,-9.615,1,"Kojak","Corner Soul"
"TRMBAXO12903CCD4FC",140.123,-5.795,0,"Lillian Axe","Fire_ Blood_ The Earth And Sea"
"TRMBAXZ12903CF4300",145.574,-5.555,1,"Ion Dissonance","Through Evidence"
"TRMBAYC128F1487F21",110.948,-12.633,0,"Clifford T. Ward","Session Singer"
"TRMBAYF128F149434E",197.73,-9.741,0,"Bread","Fancy Dancer (LP Version)"
"TRMBAZE128F93399EE",187.273,-20.299,1,"Calliope","La Rocque Gaillarde"
"TRMBBAE128F42773A0",125.008,-6.928,0,"Fort Knox Five","Blowing Up The Barrio (Mo' Horizons Soundsystem Restyle)"
"TRMBBAL128F92E4B44",158.509,-6.353,1,"Jonathan Coulton","First of May"
"TRMBBAV128F9337723",115.014,-9.095,1,"Etherine","Everpresent"
"TRMBBAZ128F423FAD2",140.945,-5.957,1,"Cadet","You Are The One"
"TRMBBBF128E079367A",108.109,-18.826,1,"Taste","Morning Sun"
"TRMBBBF128F931E8FA",233.964,-10.187,1,"Chateau Flight","Prism"
"TRMBBBP12903CEDDE0",138.322,-9.932,1,"The Gants","Stormy Weather"
"TRMBBBQ128F92EF350",87.975,-15.976,1,"The Bureau De Change","Bonus Track 6"
"TRMBBCK128F145CB6B",138.472,-18.549,1,"Steve Harley & Cockney Rebel","The Best Years Of Our Lives"
"TRMBBCM12903CC279F",85.091,-10.369,1,"Shanghai Lily Dublin","Angels Who Keep Love Alive"
"TRMBBCT12903CAD5D6",124.99,-7.876,1,"Sneak Thief","Zmaj"
"TRMBBDX128F422F837",96.207,-12.454,0,"Zuzana Navarova & KOA","Dia Azul"
"TRMBBDZ128F931321B",120.079,-5.482,0,"Big Face","I Wanna Be A Style Crusader (DatA remix)"
"TRMBBEB128F93096E6",100.047,-7.536,0,"Nicolas Repac","Metropolis"
"TRMBBEF128F145CB73",80.95,-12.443,1,"Black Box Recorder","Girl Singing In The Wreckage"
"TRMBBEK128F9313D69",165.958,-7.34,1,"Rosario","Nada Mejor"
"TRMBBEK128F93366F6",162.068,-14.477,1,"Lady G","Woman Be Careful"
"TRMBBET128F932B296",105.622,-17.509,1,"Geoff And Maria Muldaur","Hard Time Killin' Floor (Album Version)"
"TRMBBGA128F427D316",108.044,-4.101,0,"Rye Coalition","Clutch The Pearls"
"TRMBBGN128F933FBF6",127.964,-7.268,1,"Mastiksoul","Texture (Original Mix)"
"TRMBBGZ12903CC6855",83.989,-3.658,0,"The Race","Venom"
"TRMBBHJ128F148DFE7",83.663,-7.451,1,"Crowded House","Everything Is Good For You (Live At Sydney Opera House) (2006 Digital Remaster)"
"TRMBBJH128F423A430",104.568,-5.452,0,"Fall Out Boy","This Ain't A Scene_ It's An Arms Race"
"TRMBBJK128F1487C27",160.054,-11.072,0,"Ghymes","Életvíz"
"TRMBBJT128E0798FF0",115.299,-10.257,1,"Chuck Jackson","Who You Gonna Run To"
"TRMBBKG128F4235128",90.647,-8.473,1,"Kaija Koo","Minun tuulessa soi"
"TRMBBKX128EF3646BF",94.025,-10.415,0,"Warsaw Poland Bros.","Go Tell Your Friends"
"TRMBBLA12903CB7DB3",86.857,-5.651,0,"Soko Friedhof","Friedhofskinder"
"TRMBBLB12903CCDE5F",147.073,-4.778,1,"Spectacular","Get It Right"
"TRMBBLH128F149608A",97.31,-8.549,0,"The Ronettes","I Saw Mommy Kissing Santa Claus"
"TRMBBMX128F92E7A5C",121.443,-18.119,0,"Arthur Russell","Tone Bone Kone"
"TRMBBNF128F427455D",105.443,-20.272,1,"Eddie Calvert","Open Your Heart"
"TRMBBNW128F14762A2",113.972,-9.84,0,"Luis Eduardo Aute","De tu ruido"
"TRMBBOS128F4288A58",73.407,-8.559,0,"Hi-Tek","Music For Life"
"TRMBBOZ128F4294C9C",127.968,-4.373,0,"Super Mal / Luciana","Bigger Than Big"
"TRMBBPH128F933C709",121.78,-15.676,1,"Worship Ensemble","El Shaddai"
"TRMBBPN12903C95B4F",92.491,-5.24,0,"Kim Wilde","Tuning In Tuning On"
"TRMBBPO128F42B15D1",62.313,-17.411,0,"Percy Mayfield","Every Day I Have The Blues"
"TRMBBPU128F146D3C1",88.175,-8.645,1,"Kanye West","Diamonds From Sierra Leone"
"TRMBBQT128F92F957A",115.002,-10.631,1,"Au Pairs","Fiasco"
"TRMBBRG128EF3464FD",155.511,-5.611,0,"The Chrome Cranks","Red Dress"
"TRMBBRO128F422F4EB",94.156,-2.989,0,"El Matador","Besoin d'être libre"
"TRMBBSQ128F9311ABB",83.972,-11.491,1,"Eftos","Zeronin"
"TRMBBTO128F422E786",135.911,-8.05,1,"Orquesta Casino De La Playa","Jose Isabel"
"TRMBBTR128EF36846C",115.489,-7.093,0,"Darwin C Bogan","Agression"
"TRMBBTV12903CD7797",149.967,-6.745,1,"Kluster","Agent Orange"
"TRMBBUI128F4287B77",96.757,-7.634,1,"Lifesavas","Fa Show"
"TRMBBUI12903CC1EF4",121.55,-11.2,1,"The Cucumbers","Red Hot"
"TRMBBUK12903CD2E45",126.774,-14.993,1,"The Impalas","Sorry_ I Ran All The Way Home (Digitally Remastered)"
"TRMBBUO128F14B1280",191.11,-19.604,0,"The Wreckers","The Wreckers Interview Track 9 (Album Version)"
"TRMBBVB128F42AD1E2",85.252,-12.149,1,"Alan Jackson","I Love To Tell The Story"
"TRMBBVM12903CEF56C",122.25,-19.069,0,"Peggy Seeger","Little Girl Child"
"TRMBBVO128F426E6CB",165.483,-10.032,1,"Sandy Nelson","Do You Wanna Dance"
"TRMBBVY128F426A8F3",76.224,-16.038,1,"Dean Martin","Once In A While"
"TRMBBXF128F4298D4F",136.476,-7.733,1,"Tracy Lawrence","If You Loved Me (2007 Remastered Album Version)"
"TRMBBXL128F92DF994",163.245,-4.666,1,"Weird Al Yankovic;Kanye West;Snoop Dogg;50 Cent;Franz Ferdinand;The Black Eyed Peas;The Killers","Polkarama!"
"TRMBBYE12903CA7DC0",95.007,-7.059,0,"Charly Black","Love and Mixup"
"TRMBBYP12903D079E7",172.63,-7.276,1,"Avicii","Ryu"
"TRMBBYQ128F42582CF",113.816,-8.943,0,"Hisham Abbas","Habibi Dah (Nari Narein)"
"TRMBBYQ128F4269619",120.118,-5.28,1,"Technoir","Dying Star"
"TRMBBYS128F92F5C0A",107.914,-8.918,1,"TSOL","Love Story"
"TRMBBZD128F92FAA7B",125.363,-11.519,1,"Cool Jerks","Nobody Knows How I Feel Down Inside"
"TRMBBZS128E07820F3",162.643,-13.234,1,"Buzzcocks","Fiction Romance (Live)"
"TRMBCAC128F4275E13",144.64,-5.332,1,"Keith Caputo","New York City (Album Version)"
"TRMBCAD128F933F27F",91.552,-12.48,0,"Camané","Mote (ao vivo)"
"TRMBCAZ128F93378C5",248.155,-5.61,0,"Najwa Karam","Ashika (Mixed by Raffi Markarian)"
"TRMBCBD128F428C015",129.559,-9.801,1,"The Sunny Cowgirls","Dry Land Crop"
"TRMBCBJ128E078D27A",145.969,-6.952,0,"Ambrosia","Holdin' On To Yesterday (Single Version)"
"TRMBCBQ12903CDA0EC",137.915,-13.541,1,"The Rhythmic State","Power People"
"TRMBCBZ128F422D13E",97.359,-15.714,1,"Natalino Otto","In Cerca Di Te (Solo Me Ne Vo&)"
"TRMBCCS12903CA7667",187.071,-5.319,1,"Errol Dunkley","OK Fred"
"TRMBCCW128F92C50BC",109.788,-14.06,0,"Kitchens Of Distinction","Blue Pedal"
"TRMBCEK128F930AC83",163.476,-7.469,1,"Renegade Hit Makers","R O C K In The U S A"
"TRMBCES128F92D9046",167.941,-5.771,0,"Aim","Angel"
"TRMBCFN128F92F70BF",130.031,-9.901,0,"Fabio XB","Light To Lies"
"TRMBCFQ128F427B027",44.657,-7.63,1,"51717","Maariv"
"TRMBCGB128F42478A2",133.014,-4.235,0,"Betül Demir","Sahil Sahil"
"TRMBCGQ128F427749D",120.125,-3.887,1,"Cruciform Injection","Venus Corpse"
"TRMBCHD128F428C9D5",98.799,-14.335,0,"Stefan Diestelmann","Blues für Memphis Slim"
"TRMBCHD128F428EDDB",94.641,-9.525,1,"Pierre Aderne","Boto fé na gente"
"TRMBCHJ12903CBBFA6",150.165,-11.86,1,"Prager Handgriff","Der Letzte Tag"
"TRMBCHK128EF33FDD4",147.441,-11.976,1,"Jan Leyers","Wherever I Stand"
"TRMBCIR128F4235E2E",129.858,-7.067,1,"Treixadura","Ansuiña / Miñas Cousas"
"TRMBCIV128F4278DAC",99.396,-6.863,0,"Mob Figaz","Secret Of The 5"
"TRMBCIX12903CB2D83",122.2,-10.949,1,"Pee Wee Crayton & His Guitar","You Know Yeah (Digitally Remastered)"
"TRMBCJQ12903CC04F5",75.276,-15.958,1,"Karaoke Star Explosion","Imagine"
"TRMBCJR128F1496C59",90.255,-7.144,0,"Mau Mau","Solo Tu"
"TRMBCJU128F1499786",95.185,-7.458,0,"Steve Hillage","Motivation (2006 Digital Remaster)"
"TRMBCJU128F4241904",98.006,-5.237,1,"Mercury Tilt Switch","Carter"
"TRMBCKL128F428650D",172.282,-11.676,1,"Burning Image","Shadows"
"TRMBCLI128F9331C1C",128.093,-9.578,1,"Ras Moses & Ricky Rudy","Circumstances"
"TRMBCLP12903CE419D",182.868,-10.58,1,"The Promise Ring","Heart Of A Broken Story"
"TRMBCMC128F42A7FB5",132.823,-14.882,1,"The Grease Band","Reminiscing"
"TRMBCOG128F426D15A",133.899,-3.123,1,"Billy Talent","Cut The Curtains (Album Version)"
"TRMBCOH128F93418A9",136.343,-12.087,1,"JIMMY C. NEWMAN","A Cajun Man Can - Original"
"TRMBCOT128E0792875",144.957,-6.299,1,"The Wallflowers","Feels Like Summer"
"TRMBCQB128F424B375",127.98,-6.216,0,"The Shapeshifters","New Day (Nocturnal Mix)"
"TRMBCQH12903CF6FC0",165.39,-7.331,1,"Hackensaw Boys","Kiss You Down There"
"TRMBCQX128F935E71A",69.111,-10.585,1,"Deborah Allen","I Hurt For You"
"TRMBCRG12903CA9B29",114.722,-11.985,0,"Ochre","Open Top"
"TRMBCRP128F9319909",109.147,-6.126,1,"Busdriver featuring Abstract Rude","Unnecessary Thinking"
"TRMBCSC128F428F44B",138.433,-24.115,0,"Evgeny Kissin","Ballade No. 4_ Op. 52"
"TRMBCSG128F425B23E",100.921,-5.101,1,"Amazing Transparent Man","Rocket Fuel"
"TRMBCSY12903CC61A6",159.8,-6.86,0,"For Absent Friends","Billy"
"TRMBCTJ128F4243F37",119.531,-7.717,1,"Mahogany","Light Will Deserve a Place"
"TRMBCTR128F930D004",100.04,-8.502,0,"The Names","Never Change"
"TRMBCTU128F9331721",92.718,-4.677,1,"L.E.G.A.C.Y.","2 Sided Coin"
"TRMBCUA128F428B6A4",197.902,-7.424,1,"Tim Fite","Not A Hit Song"
"TRMBCUF12903D09BCD",137.923,-6.072,1,"Sophie Sugar","Together"
"TRMBCUH128F9360716",152.151,-4.6,1,"Half Foot Outside","Doctor no told me not to"
"TRMBCVD12903CBEA02",85.33,-6.429,0,"Elisa","Cuerpo a Cuerpo"
"TRMBCVE12903CACF56",143.69,-9.286,1,"Angelica Vale","Ilarie"
"TRMBCVY128F92F4108",101.118,-17.291,1,"Tommy Smith","Rendezvous In Utopia"
"TRMBCWB12903CED8AE",96.95,-8.01,0,"Kim Waters","Water's Edge"
"TRMBCWV128E07859B3",78.033,-7.209,0,"Missy Higgins","Greed For Your Love (EP Version)"
"TRMBCXO128EF34492E",151.243,-10.475,1,"Dalek I Love You","Horrorscope"
"TRMBCXX128F92FD2AA",151.01,-8.663,1,"Mindy Smith","Fighting For It All"
"TRMBCZC128F92EFFCD",136.051,-9.107,1,"ALO","Christmas Time"
"TRMBCZF128F427F6A0",101.07,-12.097,0,"Quincy Jones","Strike Up The Band"
"TRMBCZK128F4234519",156.404,-5.884,0,"Good Riddance","A Credit To His Gender"
"TRMBCZT128F92F9A58",185.186,-16.858,0,"Rodrigo Gonzalez","¿Que Hacer?"
"TRMBDAJ128F422DEEB",94.873,-16.935,0,"Soesja Citroen","Another Spring"
"TRMBDAT128F148331B",110.003,-7.654,1,"Robbie Williams","Rudebox (Chicken Lips Malfunction) (Explicit)"
"TRMBDAZ128F4217B1F",137.157,-12.985,1,"Allison Durham Speer","Do You Hear What I Hear"
"TRMBDAZ128F42A4CC0",167.195,-2.695,1,"Murs","Got Damned?"
"TRMBDBJ12903CE8519",127.584,-6.698,1,"Andrew Spencer","I'm Always Here (feat. Pit Bailay)"
"TRMBDCJ12903CE4106",100.638,-6.426,1,"Dominique Paris","Batignolles-Clichy (valse)"
"TRMBDDG128EF344026",239.669,-11.507,1,"Afrika Bambaataa","All I Want"
"TRMBDDK128F92FB431",133.443,-5.963,1,"Kula Shaker","108 Battles (Of The Mind)"
"TRMBDDV128F426101E",159.99,-10.172,0,"Wighnomy Brothers","freiekksemplar"
"TRMBDEK128F92F0E21",202.516,-4.25,1,"Rey Ruiz","Ella Sabe"
"TRMBDFA12903CBA64E",125.998,-9.261,0,"Black Fras","Moving Into Light (O/C Club Edit)"
"TRMBDFD128F9307C18",143.172,-15.129,1,"Thea Gilmore","Inverigo"
"TRMBDGA128F423A521",119.291,-10.877,0,"Lili Boniche","Ektebli (Live Olympia)"
"TRMBDGH128F9348ED3",93.067,-7.087,0,"Lustans Lakejer","Sista tangon i Paris"
"TRMBDGO128F14A84C8",188.008,-9.271,1,"Oysterband","Ways of holding on"
"TRMBDGT128F427F0D1",134.628,-8.695,1,"The Hidden Cameras","High Upon The Church Grounds"
"TRMBDHF12903CE273F",59.983,-18.798,1,"Safety Scissors vs. Kit Clayton","9-15"
"TRMBDHG128F933F2EF",92.864,-9.464,1,"Stream of Passion feat. Ayreon","The Charm of the Seer"
"TRMBDHT128F9342671",68.534,-14.407,0,"Gerard Van Maasakkers","Op De Madeleine"
"TRMBDIM12903CC977C",84.493,-10.105,1,"Olga Guillot","La Gloria Eres Tu"
"TRMBDIR128F4279C1F",131.722,-13.147,0,"Kansas","Perfect Lover"
"TRMBDJJ128F92FE5ED",103.012,-15.047,1,"Ray Price","Release Me"
"TRMBDJS128F92EF366",140.076,-7.581,1,"Diego Hostettler","Me Fragments"
"TRMBDJZ128F9343422",111.927,-6.948,0,"Katri Ylander","Oikea aika"
"TRMBDKI128F92EB976",178.617,-5.596,0,"The Mass","Treadmill of Suffering"
"TRMBDKU128F4294983",126.604,-10.337,0,"Evan Lionel","Young Women_ Old Women"
"TRMBDLN128F4241F4E",117.287,-12.639,1,"Carol Douglas","Headline News"
"TRMBDLN128F93134D3",92.593,-10.123,0,"Mahotella Queens","Safari yangu"
"TRMBDML12903CB2612",135.984,-5.039,1,"Raul Mezcolanza","The Sound Is Sexy"
"TRMBDNK128F9316B08",110.801,-19.27,1,"Burkhard Dallwitz","Truman Sleeps"
"TRMBDOH128F93305A2",118.714,-6.487,1,"Stroke 9","All U Can Take"
"TRMBDOX128F1490F70",137.812,-9.068,0,"The Space Brothers","Your Place In The World"
"TRMBDPJ12903CD4D66",120.989,-17.416,0,"Franz Bauer","money"
"TRMBDPS12903CEAE0A",114.986,-4.306,0,"La Húngara","Mala_ malita_ mala"
"TRMBDQA128EF343246",58.606,-12.711,1,"Charles Mingus","Speech: Introduction To Lonnie Hillyer"
"TRMBDRQ12903CB9639",159.101,-6.905,0,"Nitty Gritty","Run Down The World"
"TRMBDSL12903CDCCAD",90.015,-6.596,1,"Tech N9ne","Tormented"
"TRMBDSS128F14804C9",102.245,-10.883,1,"Mamonas Assassinas","Pink Panther Theme"
"TRMBDSS12903CAFB46",110.017,-27.502,0,"Biosphere","When I Leave"
"TRMBDSV128F92D5D04",99.974,-5.433,1,"Sonu Nigam;Sowmya Raoh ","Jeena"
"TRMBDSY128F4295A83",176.554,-11.96,1,"Shawn Camp","The Guilt Was Gone"
"TRMBDTF128F92EE41C",145.233,-6.977,1,"Grupo Batuque","Intro"
"TRMBDUR128F14866BC",101.207,-9.509,1,"Ray Charles / The Count Basie Orchestra","The Long and Winding Road"
"TRMBDVC12903CF7C05",120.73,-6.724,0,"David Byrne & Fatboy Slim feat. Cyndi Lauper","Eleven Days (Album Version)"
"TRMBDXE128F9318393",142.904,-9.304,1,"Jean Jacques Perrey","Four_Three_Two_One"
"TRMBDXN128F429F09F",192.786,-13.63,0,"Kid Creole & The Coconuts","Don't Take My Coconuts"
"TRMBDYC128E0785063",170.144,-9.644,1,"Skindred","Interlude 2 (Album Version)"
"TRMBDZJ128F14ABA96",98.083,-10.421,1,"Cash Mccall","Something Funny Is Going On"
"TRMBDZO128F14A2630",110.41,-11.835,1,"Buddy Knox","Don't Make Me Cry (LP Version)"
"TRMBDZX128F92EDC96",143.755,-6.625,1,"Manic Street Preachers","Me And Stephen Hawking"
"TRMBEAN128F148F322",125.244,-8.306,1,"Maria Jimenez","Por primera vez"
"TRMBEAO128F930A41E",146.439,-16.426,1,"Philip Glass Ensemble","Einstein on the Beach: Train 1"
"TRMBEAW128F42493CC",123.141,-7.435,1,"Roger Cicero","How Come U Don't Call Me Anymore [Live]"
"TRMBEAZ128F92EE720",122.725,-10.086,1,"Björns vänner","Visa mig"
"TRMBEBJ128F9306CC3",189.621,-6.143,1,"X-ecutioners","Premier's X-ecution"
"TRMBECS128F14AD011",143.94,-14.48,0,"Stephen Warbeck","The Serpent"
"TRMBECW128F9344454",160.013,-8.135,0,"Louis Chedid","Combien (Festival Des Vieilles Charrues)"
"TRMBECZ128F92FEC90",129.998,-6.998,1,"Omar Cunningham","Older Love"
"TRMBEEH12903CFD6EF",149.323,-14.999,1,"Throneberry","Unsere Serenade"
"TRMBEER128F92D1EAE",121.957,-9.595,1,"Pixel","Space Explorers"
"TRMBEGE12903CC185F",96.227,-6.703,1,"VIP","Seem so Good"
"TRMBEGG12903CE9AF7",200.68,-14.602,1,"Warren Smith","The Chief"
"TRMBEHN12903CB01AD",97.224,-11.445,0,"Michael de Jong","The River and the Stone"
"TRMBEIF128F423F35D",92.298,-4.358,1,"Puller","Last One Out"
"TRMBEIK128F429B092",156.757,-3.586,0,"Yesterdays Rising","becoming one with nature"
"TRMBEIM128F1474A1B",92.836,-5.566,1,"Javier","Can't Have My Heart"
"TRMBEJL128F42315B1",137.767,-6.776,1,"Angels","Simplemente tu"
"TRMBEJU12903CD8F07",120.338,-9.704,1,"Hayko Cepkin","Sandik"
"TRMBELL128F932D415",96.647,-7.928,0,"CDOASS","A Fair Resort (Remington Rock Remix by Panache)"
"TRMBELX128F427ECCF",108.616,-9.53,1,"Branford Marsalis","Evidence"
"TRMBEML128F148D1C7",228.507,-9.443,1,"Wang Chung","Hypnotize Me"
"TRMBEMT128F4268BC4",182.55,-7.466,0,"Andrew Bassie Campbell","Feel The Vibes"
"TRMBEMY128F422FC22",109.14,-7.114,0,"Curtis Mayfield","Wild And Free (LP Version)"
"TRMBENG12903CC8D22",82.008,-18.467,1,"Twinkle Twinkle Little Rock Star","When You Were Young"
"TRMBENT128F1498159",166.577,-4.97,0,"Die Aeronauten","Schnee"
"TRMBENW128F93239D8",88.296,-4.542,1,"Rúzsa Magdi","Nem Vagyok Jó Neked"
"TRMBEOD128E0798049",160.821,-5.695,1,"Siniestro Total","Si Yo Canto (My Whole World Is Falling Down) Radio Version"
"TRMBEOI128F4297C8C",94.062,-5.081,0,"Hombres G","En otro mundo"
"TRMBEOK128F92CFAF4",210.444,-12.665,1,"Dave Brubeck","Tritonis"
"TRMBEOM128F421B07A",119.747,-6.015,0,"Big Bill Morganfield","Trapped"
"TRMBEOR128F93446D2",130.019,-8.066,1,"Movetron","Päiväkirja"
"TRMBEOZ128F148C080",73.547,-8.813,0,"Michael Jackson","Maria (You Were The Only One)"
"TRMBEPJ128F1492CD9",104.856,-12.993,0,"The Gruesome Twosome (DJ Morpheus & Bertrand Burgalat)","I Don't Care"
"TRMBEPZ128F92F9AF8",83.431,-4.301,1,"Small Faces","Wham Bam Thank You Mam"
"TRMBEQH12903CA7A2B",127.992,-6.424,1,"Beat Ben featuring Aiki","Love Is Blind"
"TRMBERZ128F426530C",139.513,-9.785,1,"Young Buck & D-Tay","Workin' With Something"
"TRMBESE128F92E08D2",114.805,-13.156,0,"Shearwater","Rooks"
"TRMBESF128EF342583",172.054,-8.411,1,"Nate Dogg","I Got Love (LP Version)"
"TRMBESY12903CE8133",90.835,-11.41,1,"Kevin Hearn And Thin Buckle","In the Minnow Trap"
"TRMBETW128F92DB34B",90.952,-17.995,1,"Melba Montgomery","He's My Man"
"TRMBETZ128F9357C5A",128.002,-9.862,1,"Chamberlain","Skies Of Atlantis"
"TRMBEUI128F4250173",132.332,-3.998,1,"Oscarlima","School Bus"
"TRMBEUL128F148C9D1",94.707,-5.425,0,"DJ Clue / DMX","Who's Next (X-Clue-Sive) (feat. DMX)"
"TRMBEUS128F4277BF9",151.638,-9.076,1,"Craig's Brother","Set Free"
"TRMBEUV128F1462A47",162.488,-4.707,0,"Juelz Santana","Why"
"TRMBEUV128F9306B0E",110.777,-6.013,0,"Korn","Let's Get This Party Started"
"TRMBEVQ128F92FD82A",145.097,-9.088,1,"Amr Diab","Yehemak Fe Eh"
"TRMBEVU12903CBDEDC",173.905,-12.44,0,"Gangsta Pat","Gangsta Boogie"
"TRMBEYA128F427C9BB",152.485,-5.824,1,"Håkan Hellström","Zigenarliv Dreamin"
"TRMBEYH128F92FE810",78.067,-21.546,1,"Loudon Wainwright III","Fame And Wealth"
"TRMBEYU12903CB273B",114.852,-9.047,1,"Fairport Convention","Wings"
"TRMBEZF128F42B21CA",71.375,-4.83,1,"The Dirty Backbeats","Carol Melts"
"TRMBEZJ128F92EF0A0",125.687,-5.84,1,"Creedence Clearwater Revisited","Fortunate son"
"TRMBEZO128F424E56E",111.048,-10.929,1,"Blue Murder","Three Day Millionaire"
"TRMBEZT128F1465159",136.51,-8.487,1,"Freddie & The Dreamers","What Have I Done To You"
"TRMBEZU128F92F7332",135.423,-4.126,1,"Strangeways","More Than Promises"
"TRMBEZY128F14654A5",119.712,-9.695,1,"Q-Burns Abstract Message","Innocent"
"TRMBFBC128F427F8D9",145.82,-16.574,1,"K's Choice","Until I'm Fine"
"TRMBFBE128F934E473",87.375,-8.106,1,"Anthony B","Life Nuh Easy"
"TRMBFBM128F9317154",92.034,-10.563,1,"Four Tet","a joy"
"TRMBFCS128F92FE811",95.995,-5.779,1,"Simbu","Paarappa (Language: Tamil; Film: Popcarn; Film Artists: Mohanlal_ Simran)"
"TRMBFDI12903CF0A91",119.779,-19.767,1,"Vickie Winans","Prelude: We Shall Overcome"
"TRMBFDJ128F42776D7",161.946,-12.613,1,"The Bobby McGee's","Coalmine Kampf 1984"
"TRMBFEA128F4252652",128.568,-16.529,1,"Warne Marsh","The Song Is You"
"TRMBFEF128F92CBC7E",110.211,-4.444,0,"Negative","Planet Of The Sun (Single Edit) (Album Version)"
"TRMBFEG128EF35C815",122.946,-11.191,1,"Daedelus","Telling Meaning"
